task_id,difficulty,hint,status,example_number,candidate_index,is_top1,input_grid,output_grid,pred_output_grid,correct,parse_error,num_candidates_returned,task_top1_hit,task_topk_hit,error
ec883f72,Easy,Shoot the inner color from the corner.,ok,1,1,True,"[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,4,0,0,0,0,0,0,4,0],[0,0,4,0,0,0,0,0,0,0,0,4],[0,4,0,0,0,0,0,0,0,0,0,0],[4,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,4,0],[0,0,0,0,0,0,0,0,0,4,0,0],[0,0,0,0,0,0,0,0,4,0,0,0],[0,0,0,0,0,0,0,4,0,0,0,0],[0,0,0,0,0,0,4,0,0,0,0,0],[0,0,0,0,0,4,0,0,0,0,0,0],[0,0,0,0,4,0,0,0,0,0,0,0]]",False,"JSONParseError: JSONDecodeError: Expecting ',' delimiter: line 1 column 1899 (char 1898)",6,False,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,1,2,False,"[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,4,0,0,0,0,0,0,4,0],[0,0,4,0,0,0,0,0,0,0,0,4],[0,4,0,0,0,0,0,0,0,0,0,0],[4,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,4],[0,0,0,0,0,0,0,0,0,0,4,0]]",False,"JSONParseError: JSONDecodeError: Expecting ',' delimiter: line 1 column 1899 (char 1898)",6,False,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,1,3,False,"[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,4,0,0,0,0,0,0,4,0],[0,0,4,0,0,0,0,0,0,0,0,4],[0,4,0,0,0,0,0,0,0,0,0,0],[4,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]",False,"JSONParseError: JSONDecodeError: Expecting ',' delimiter: line 1 column 1899 (char 1898)",6,False,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,1,4,False,"[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,4,0,0,0,0,0,0,4,0],[0,0,4,0,0,0,0,0,0,0,0,4],[0,4,0,0,0,0,0,0,0,0,0,0],[4,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,4],[0,0,0,0,0,0,0,0,0,0,4,0],[0,0,0,0,0,0,0,0,0,4,0,0],[0,0,0,0,0,0,0,0,4,0,0,0],[0,0,0,0,0,0,0,4,0,0,0,0],[0,0,0,0,0,0,4,0,0,0,0,0],[0,0,0,0,0,4,0,0,0,0,0,0]]",False,"JSONParseError: JSONDecodeError: Expecting ',' delimiter: line 1 column 1899 (char 1898)",6,False,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,1,5,False,"[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,4,0,0,0,0,0,0,4,0],[0,0,4,0,0,0,0,0,0,0,0,4],[0,4,0,0,0,0,0,0,0,0,0,0],[4,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,4,0,0],[0,0,0,0,0,0,0,0,4,0,0,0],[0,0,0,0,0,0,0,4,0,0,0,0],[0,0,0,0,0,0,4,0,0,0,0,0],[0,0,0,0,0,4,0,0,0,0,0,0],[0,0,0,0,4,0,0,0,0,0,0,0],[0,0,0,4,0,0,0,0,0,0,0,0]]",False,"JSONParseError: JSONDecodeError: Expecting ',' delimiter: line 1 column 1899 (char 1898)",6,False,False,
ec883f72,Easy,Shoot the inner color from the corner.,ok,1,6,False,"[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,4,0,0,0,0,0,0,4,0],[0,0,4,0,0,0,0,0,0,0,0,4],[0,4,0,0,0,0,0,0,0,0,0,0],[4,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0]]","[[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,4,4,0,3,0,0],[0,0,0,0,3,0,0,0,0,3,0,0],[0,0,0,0,3,3,3,3,3,3,0,0],[0,0,0,0,0,0,0,0,0,0,4,0],[0,0,0,0,0,0,0,0,0,4,0,0],[0,0,0,0,0,0,0,0,4,0,0,0],[0,0,0,0,0,0,0,4,0,0,0,0],[0,0,0,0,0,0,4,0,0,0,0,0],[0,0,0,0,0,4,0,0,0,0,0,0],[0,0,0,0,4,0,0,0,0,0,0,0]]",False,"JSONParseError: JSONDecodeError: Expecting ',' delimiter: line 1 column 1899 (char 1898)",6,False,False,
ed36ccf7,Medium,Rotate,ok,1,1,True,"[[0,0,0],[5,0,0],[0,5,5]]","[[0,0,5],[0,0,5],[0,5,0]]","[[5,5,5],[0,0,5],[0,0,0]]",False,,6,False,False,
ed36ccf7,Medium,Rotate,ok,1,2,False,"[[0,0,0],[5,0,0],[0,5,5]]","[[0,0,5],[0,0,5],[0,5,0]]","[[0,0,0],[5,0,0],[5,5,0]]",False,,6,False,False,
ed36ccf7,Medium,Rotate,ok,1,3,False,"[[0,0,0],[5,0,0],[0,5,5]]","[[0,0,5],[0,0,5],[0,5,0]]","[[5,0,0],[5,0,0],[5,5,5]]",False,,6,False,False,
ed36ccf7,Medium,Rotate,ok,1,4,False,"[[0,0,0],[5,0,0],[0,5,5]]","[[0,0,5],[0,0,5],[0,5,0]]","[[0,5,5],[0,0,5],[0,0,0]]",False,,6,False,False,
ed36ccf7,Medium,Rotate,ok,1,5,False,"[[0,0,0],[5,0,0],[0,5,5]]","[[0,0,5],[0,0,5],[0,5,0]]","[[5,5,5],[5,0,0],[0,0,0]]",False,,6,False,False,
ed36ccf7,Medium,Rotate,ok,1,6,False,"[[0,0,0],[5,0,0],[0,5,5]]","[[0,0,5],[0,0,5],[0,5,0]]","[[0,0,5],[0,0,5],[5,5,5]]",False,,6,False,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,1,1,True,"[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[8,8,8,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,8,8,8,8,0,0,0,0,0,8,8,8,8,8],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]",False,,6,False,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,1,2,False,"[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[8,8,8,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,8,8,8,8,0,0,0,0,0,8,8,8,8,8],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]",False,,6,False,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,1,3,False,"[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[8,8,8,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,8,8,8,8,0,0,0,0,0,8,8,8,8,8],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]",False,,6,False,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,1,4,False,"[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[8,8,8,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,8,8,8,8,0,0,0,0,0,8,8,8,8,8],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]",False,,6,False,False,
f15e1fac,Medium,Shift by one cell whenever you reach a specified point.,ok,1,5,False,"[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[8,8,8,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0],[8,8,8,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,8,8,8,8,0,0,0,0,0,8,8,8,8,8],[0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8],[0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0]]",False,,6,False,False,
